"Sun Apr 06 11:08:56 CEST 2019";"@Pure";"";"Base";"Invaders";"Airplane";"Glitch";"GTA";"5";"Online";"Featuring";"Pure,Nazelay,Manray...:";"http://t.co/aYBkzppElo";"via";"@YouTube";"#gta5";"#ps3";"#ps4";"#online";"#gt"
"Sun Apr 06 11:07:47 CEST 2019";"@よしぽん";"";"【定時】お仕事&お勉強お疲れ様です♪";"☆こちらGTA5の実況動画となっております☆";"はんなりほんのりやっております!!感想､コメント､チャンネル登録待ってます＾＾";"http://t.co/kmFPnGsA6L";"#GTA5";"#グランドセフトオート5";"#GTAO"
"Sun Apr 06 11:07:01 CEST 2019";"@パズドラユーザ必見";"";"グランド・セフト・オートV　お金無限増殖";"お金稼ぎ　裏技　バグ　チートじゃない";"http://t.co/QfdTFqMX2j";"#GTA5"
"Sun Apr 06 11:04:29 CEST 2019";"@Official SmokeQueen";"";"Currently";"";"#OSQ";"#SmokeQueen";"#OfficialSmokeQueen";"#OfficialSmokeQueens";"#GTA5";"#BluntBarbie";"#TeamBlunt…";"http://t.co/3A3Ge2DGkc"
"Sun Apr 06 11:03:26 CEST 2019";"@アンシェント◉新垣";"";"賞金かけられてるのに砂漠の空港辺りの、窓から建物の中に入れるグリッチで逃げてた人がいた。パッシブで近づいたら取り巻きみたいなやつに車で轢かれたし。";"yudouhuなんとかってやつ。バグ使ってまで逃げて楽しいのかな。必死すぎ。";"";"#gta5";"#GTAオンライン"
"Sun Apr 06 11:02:55 CEST 2019";"@FMD";"";"@RockstarGames";"after";"playing";"#gta5";"and";"seeing";"how";"great";"of";"a";"game";"it";"is";"I";"know";"you";"can";"do";"more";"and";"when";"I";"say";"more";"I";"mean";"#bikes#motorcycles"
"Sun Apr 06 10:57:02 CEST 2019";"@Jacomo";"";"I";"just";"found";"great";"website";"where";"you";"can";"find";"cheats";"for";"#GTA5";"!";"Check";"this";"out";"#gta5official";"#xbox360"
"Sun Apr 06 10:49:51 CEST 2019";"@pablo✌❕";"";"ya";"em";"casita";"ahora";"duchita,";"jugar";"a";"la";"play";"#gta5";"ver";"el";"malaga";"y";"comida";"en";"casa";"de";"la";"abu!!";"Dia";"perfecto👌"
"Sun Apr 06 10:47:50 CEST 2019";"@Kai Thrun";"";"Finally";"#gta5";"http://t.co/6we0LqMw6Y"
"Sun Apr 06 10:42:37 CEST 2019";"@ツイートまーと";"";"舞台は1947年のロサンゼルス";"GTAでおなじみロックスターが送る推理アドベンチャーゲーム！";"";"[87%OFF";"￥7770→￥1002]L.A.ノワール";"http://t.co/N4ErD2152v";"";"#LANoire";"#GTA5";"#GTAV"
"Sun Apr 06 10:42:22 CEST 2019";"@Rob Annable";"";"I'm";"supposed";"to";"be";"in";"Berlin";"visiting";"#cohousing.";"Instead";"I'm";"in";"#GTA5";"taking";"photos";"of";"structures";"for";"my";"students.";"http://t.co/jPz2Nj1rEa"
"Sun Apr 06 10:42:05 CEST 2019";"@Al Chiste y Más Info";"";"YA";"QUEDA";"MENOS/";"";"#Informacion";"#GTA5";"http://t.co/bRCMWawtEh"
"Sun Apr 06 10:35:32 CEST 2019";"@アンシェント◉新垣";"";"切望の入江貼っておいて自分はスナイパーやってるとかなんなの。降りてすら来ないし。舐めてんの。";"#gta5";"#GTAオンライン"
"Sun Apr 06 10:32:02 CEST 2019";"@chocolate";"";"GTA5、ステキ風景。";"#GTA5";"http://t.co/8ysC38VPKx"
"Sun Apr 06 10:31:41 CEST 2019";"@chocolate";"";"GTA5、ステキ風景。";"#GTA5";"http://t.co/Ivzn4OVVi2"
"Sun Apr 06 10:26:04 CEST 2019";"@Richardesty™";"";"Tearing";"up";"the";"streets,";"@";"HOME";"#GTA5";"http://t.co/qqqJIkcXcG"
"Sun Apr 06 10:19:31 CEST 2019";"@Richardesty™";"";"I've";"got";"30";"minutes";"spare,";"just";"enough";"time";"to";"tear";"up";"the";"streets...";"#GTA5";"http://t.co/ZtyMvQiY5j"
"Sun Apr 06 10:13:24 CEST 2019";"@AllS1L3NC3D";"";"Just";"one";"of";"my";"cars";"in";"gtav";"#gtao";"#gtaonline";"#gtav";"#gta5";"#gtacarmeet";"#gtacarmeets";"#SultanRS";"#slammed…";"http://t.co/nGZE2ffa9C"
"Sun Apr 06 10:08:53 CEST 2019";"@TURCIS";"";"#GTA5";"shoulda";"had";"dope";"ass";"Dre";"music";"like";"Sandandreas"
"Sun Apr 06 10:00:19 CEST 2019";"@↯D'Zappa↯™";"";"I";"have";"actually";"been";"lazy";"on";"twitter";"ever";"since";"#GTA5";"is";"in";"the";"mix";"now.";"Add";"me.";"";"(Zap206)"
"Sun Apr 06 09:56:57 CEST 2019";"@Вася Гладенький";"";"Наконец-то";"я";"прошел";"#GTA5!!!"
"Sun Apr 06 09:54:52 CEST 2019";"@march3220sub";"";"GTA5クルーメンバーを募集中。<Online";"Project";"GTA>";"";"少人数で招待限定セッションで平和的&特に縛りも無く(無差別pk以外)遊んでおります。気になった方はkuraisisu2までフレ申請を";"#GTA5";"#GTAO";"#GTAオンライン　活動は22時から"
"Sun Apr 06 09:47:44 CEST 2019";"@PandemoniumRage ";"";"Playing";"gta";"with";"@HannahAlnemer";"@TurtleBackBomb";"@RockstarXX677";"#GTA5"
"Sun Apr 06 09:47:30 CEST 2019";"@Kaytlin Martin";"";"Creating";"a";"race";"on";"#gta5"
"Sun Apr 06 09:46:13 CEST 2019";"@けいすけ";"";"VC(ボイスチャット)マイク持ってる人、GTA5の動画撮ったりするので協力してくれる人募集してまーす☆";"#グラセフ5";"#GTA5"
"Sun Apr 06 09:36:53 CEST 2019";"@jamesnchristian";"";"The";"longer";"you";"stay";"up";"the";"more";"fun";"#GTA5";"becomes."
